param,value
S0_0_0_0,100000000
S0_0_1_0,0
S0_0_2_0,0
S0_1_0_0,0
S0_1_1_0,100000000
S0_1_2_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,100000000
R0_0,6.0065956649
R0_1,6.0065956649
R0_2,6.0065956649
Sample_0,0.0151109375
Sample_1,0.0151109375
Sample_2,0.0151109375
Recover_0,0.4682154527
Recover_1,0.4682154527
Recover_2,0.4682154527
Stop_time_0,3.9985813049
Time_of_interest_0,0.3285082928
nSampled_tips_0,499
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
Total_S0_0,100000000
Total_S0_1,100000000
Total_S0_2,100000000
Infect_0,2.9e-08
Infect_1,2.9e-08
Infect_2,2.9e-08
VisitDepart_0_0,0.0347909399
VisitDepart_0_1,0.0347909399
VisitDepart_0_2,0.0347909399
VisitDepart_1_0,0.0347909399
VisitDepart_1_1,0.0347909399
VisitDepart_1_2,0.0347909399
VisitDepart_2_0,0.0347909399
VisitDepart_2_1,0.0347909399
VisitDepart_2_2,0.0347909399
VisitReturn_0_0,0.4682852451
VisitReturn_0_1,0.4682852451
VisitReturn_0_2,0.4682852451
VisitReturn_1_0,0.4682852451
VisitReturn_1_1,0.4682852451
VisitReturn_1_2,0.4682852451
VisitReturn_2_0,0.4682852451
VisitReturn_2_1,0.4682852451
VisitReturn_2_2,0.4682852451
VisitStationaryFreqs_0_0,0.8706337
VisitStationaryFreqs_0_1,0.06468315
VisitStationaryFreqs_0_2,0.06468315
VisitStationaryFreqs_1_0,0.06468315
VisitStationaryFreqs_1_1,0.8706337
VisitStationaryFreqs_1_2,0.06468315
VisitStationaryFreqs_2_0,0.06468315
VisitStationaryFreqs_2_1,0.06468315
VisitStationaryFreqs_2_2,0.8706337
VisitApproxInfect_0_0,2.53e-08
VisitApproxInfect_0_1,1.9e-09
VisitApproxInfect_0_2,1.9e-09
VisitApproxInfect_1_0,1.9e-09
VisitApproxInfect_1_1,2.53e-08
VisitApproxInfect_1_2,1.9e-09
VisitApproxInfect_2_0,1.9e-09
VisitApproxInfect_2_1,1.9e-09
VisitApproxInfect_2_2,2.53e-08
StartState_0,1
StartState_1,1
actual_sim_time_0,3.9985813049
SampleCount_0,6.0
SampleCount_1,100.0
SampleCount_2,13.0
total_sampled_0,119.0
num_sampled_per_capita_0,6e-08
num_sampled_per_capita_1,1e-06
num_sampled_per_capita_2,1.3e-07
Prevalence_0,0.0
Prevalence_1,1.0
Prevalence_2,0.0
per_capita_prevalence_at_t_0,0.0
per_capita_prevalence_at_t_1,1e-08
per_capita_prevalence_at_t_2,0.0
final_Susceptible_0_0_0,99999662.0
final_Susceptible_0_1_0,0.0
final_Susceptible_0_2_0,0.0
final_Susceptible_1_0_0,0.0
final_Susceptible_1_1_0,99997779.0
final_Susceptible_1_2_0,0.0
final_Susceptible_2_0_0,0.0
final_Susceptible_2_1_0,0.0
final_Susceptible_2_2_0,99999667.0
final_Contagious_0_0_0,171.0
final_Contagious_0_1_0,101.0
final_Contagious_0_2_0,12.0
final_Contagious_1_0_0,22.0
final_Contagious_1_1_0,1718.0
final_Contagious_1_2_0,21.0
final_Contagious_2_0_0,15.0
final_Contagious_2_1_0,105.0
final_Contagious_2_2_0,140.0
final_Recovered_0_0_0,54.0
final_Recovered_0_1_0,0.0
final_Recovered_0_2_0,0.0
final_Recovered_1_0_0,0.0
final_Recovered_1_1_0,461.0
final_Recovered_1_2_0,0.0
final_Recovered_2_0_0,0.0
final_Recovered_2_1_0,0.0
final_Recovered_2_2_0,73.0
most_recent_tip_age_0,0.0
log_R0_0,1.7928581429
log_R0_1,1.7928581429
log_R0_2,1.7928581429
log_Sample_0,-4.1923364571
log_Sample_1,-4.1923364571
log_Sample_2,-4.1923364571
log_Recover_0,-0.75882672
log_Recover_1,-0.75882672
log_Recover_2,-0.75882672
log_VisitDepart_0_0,-3.3583982737
log_VisitDepart_0_1,-3.3583982737
log_VisitDepart_0_2,-3.3583982737
log_VisitDepart_1_0,-3.3583982737
log_VisitDepart_1_1,-3.3583982737
log_VisitDepart_1_2,-3.3583982737
log_VisitDepart_2_0,-3.3583982737
log_VisitDepart_2_1,-3.3583982737
log_VisitDepart_2_2,-3.3583982737
log_VisitReturn_0_0,-0.7586776707
log_VisitReturn_0_1,-0.7586776707
log_VisitReturn_0_2,-0.7586776707
log_VisitReturn_1_0,-0.7586776707
log_VisitReturn_1_1,-0.7586776707
log_VisitReturn_1_2,-0.7586776707
log_VisitReturn_2_0,-0.7586776707
log_VisitReturn_2_1,-0.7586776707
log_VisitReturn_2_2,-0.7586776707
log_Infect_0,-17.3548856984
log_Infect_1,-17.3548856984
log_Infect_2,-17.3548856984
